SiteID,SiteName,SensorGroup,Backend,Access,Usr,Pwd,Latitude,Longitude,Owner,Contact,ProviderURL,NetworkInfoWebsite,Description,ServerName
BoMLatest_94925_IDN60801,Tuggeranong,BoM,BoM_Latest,Public,NA,NA,-35.4184,149.0937,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94928_IDN60801,Bombala,BoM,BoM_Latest,Public,NA,NA,-36.9113,149.2379,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94929_IDN60801,Bombala AWS,BoM,BoM_Latest,Public,NA,NA,-37.0016,149.2336,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95916_IDN60801,Cabramurra,BoM,BoM_Latest,Public,NA,NA,-35.9371,148.3779,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94923_IDN60801,Cooma,BoM,BoM_Latest,Public,NA,NA,-36.2318,149.1243,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94921_IDN60801,Cooma Airport,BoM,BoM_Latest,Public,NA,NA,-36.2939,148.9725,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94915_IDN60801,Perisher Valley,BoM,BoM_Latest,Public,NA,NA,-36.4069,148.4055,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95909_IDN60801,Thredbo Top Station,BoM,BoM_Latest,Public,NA,NA,-36.4917,148.2859,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95908_IDN60801,Thredbo Village,BoM,BoM_Latest,Public,NA,NA,-36.5031,148.3038,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94761_IDN60801,Barraba,BoM,BoM_Latest,Public,NA,NA,-30.3781,150.6096,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95740_IDN60801,Gunnedah Airport,BoM,BoM_Latest,Public,NA,NA,-30.9537,150.2494,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95527_IDN60801,Moree,BoM,BoM_Latest,Public,NA,NA,-29.4898,149.8471,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94520_IDN60801,Mungindi,BoM,BoM_Latest,Public,NA,NA,-28.9786,148.9899,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95734_IDN60801,Narrabri,BoM,BoM_Latest,Public,NA,NA,-30.3154,149.8302,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94544_IDN60801,Pindari Dam,BoM,BoM_Latest,Public,NA,NA,-29.3899,151.2448,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95746_IDN60801,Quirindi,BoM,BoM_Latest,Public,NA,NA,-31.5086,150.6792,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95762_IDN60801,Tamworth Airport,BoM,BoM_Latest,Public,NA,NA,-31.0742,150.8362,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95715_IDN60801,Walgett,BoM,BoM_Latest,Public,NA,NA,-30.0372,148.1223,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94792_IDN60801,Woolbrook,BoM,BoM_Latest,Public,NA,NA,-30.9672,151.3451,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95708_IDN60801,Condobolin Airport,BoM,BoM_Latest,Public,NA,NA,-33.0682,147.2133,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94728_IDN60801,Coonabarabran,BoM,BoM_Latest,Public,NA,NA,-31.2712,149.2714,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95728_IDN60801,Coonabarabran Airport,BoM,BoM_Latest,Public,NA,NA,-31.333,149.2699,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95718_IDN60801,Coonamble,BoM,BoM_Latest,Public,NA,NA,-30.9776,148.3798,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95721_IDN60801,Cowra,BoM,BoM_Latest,Public,NA,NA,-33.8449,148.6497,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95719_IDN60801,Dubbo,BoM,BoM_Latest,Public,NA,NA,-32.2206,148.5753,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95727_IDN60801,Dunedoo,BoM,BoM_Latest,Public,NA,NA,-32.0165,149.3956,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94715_IDN60801,Forbes,BoM,BoM_Latest,Public,NA,NA,-33.3627,147.9205,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94725_IDN60801,Grenfell,BoM,BoM_Latest,Public,NA,NA,-33.8934,148.1523,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95707_IDN60801,Lake Cargelligo,BoM,BoM_Latest,Public,NA,NA,-33.2832,146.3706,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94708_IDN60801,Nyngan,BoM,BoM_Latest,Public,NA,NA,-31.5495,147.1961,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95717_IDN60801,Parkes Airport,BoM,BoM_Latest,Public,NA,NA,-33.1281,148.2428,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94721_IDN60801,Peak Hill,BoM,BoM_Latest,Public,NA,NA,-32.7235,148.1902,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95722_IDN60801,Temora,BoM,BoM_Latest,Public,NA,NA,-34.4277,147.5117,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95710_IDN60801,Trangie,BoM,BoM_Latest,Public,NA,NA,-31.9861,147.9489,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95709_IDN60801,West Wyalong,BoM,BoM_Latest,Public,NA,NA,-33.9382,147.1962,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94714_IDN60801,Cootamundra,BoM,BoM_Latest,Public,NA,NA,-34.6299,148.0364,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94890_IDN60801,Gundagai,BoM,BoM_Latest,Public,NA,NA,-35.064,148.0986,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94919_IDN60801,Khancoban,BoM,BoM_Latest,Public,NA,NA,-36.2304,148.1405,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94918_IDN60801,Tumbarumba,BoM,BoM_Latest,Public,NA,NA,-35.778,148.0122,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94712_IDN60801,Young,BoM,BoM_Latest,Public,NA,NA,-34.2493,148.2475,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95896_IDN60801,Albury,BoM,BoM_Latest,Public,NA,NA,-36.069,146.9509,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95869_IDN60801,Deniliquin,BoM,BoM_Latest,Public,NA,NA,-35.5575,144.9458,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95704_IDN60801,Griffith,BoM,BoM_Latest,Public,NA,NA,-34.2487,146.0695,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94702_IDN60801,Hay Airport,BoM,BoM_Latest,Public,NA,NA,-34.5412,144.8345,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94700_IDN60801,Hillston,BoM,BoM_Latest,Public,NA,NA,-33.4915,145.5248,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94901_IDN60801,Hume Reservoir,BoM,BoM_Latest,Public,NA,NA,-36.1039,147.0329,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95706_IDN60801,Narrandera Airport,BoM,BoM_Latest,Public,NA,NA,-34.705,146.514,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94843_IDN60801,Swan Hill,BoM,BoM_Latest,Public,NA,NA,-35.3766,143.5416,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94877_IDN60801,Tocumwal,BoM,BoM_Latest,Public,NA,NA,-35.817,145.6004,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94910_IDN60801,Wagga Wagga,BoM,BoM_Latest,Public,NA,NA,-35.1583,147.4575,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95705_IDN60801,Yanco,BoM,BoM_Latest,Public,NA,NA,-34.6222,146.4326,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94862_IDN60801,Yarrawonga,BoM,BoM_Latest,Public,NA,NA,-36.0294,146.0306,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94696_IDN60801,Balranald,BoM,BoM_Latest,Public,NA,NA,-34.6398,143.561,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94691_IDN60801,Broken Hill Airport,BoM,BoM_Latest,Public,NA,NA,-32.0012,141.4694,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95697_IDN60801,Ivanhoe Airport,BoM,BoM_Latest,Public,NA,NA,-32.8833,144.3092,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94692_IDN60801,Lake Victoria,BoM,BoM_Latest,Public,NA,NA,-34.0438,141.2676,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94694_IDN60801,Menindee,BoM,BoM_Latest,Public,NA,NA,-32.3937,142.4173,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94693_IDN60801,Mildura,BoM,BoM_Latest,Public,NA,NA,-34.2358,142.0867,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95692_IDN60801,Pooncarie,BoM,BoM_Latest,Public,NA,NA,-33.3856,142.5696,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94703_IDN60801,Bourke,BoM,BoM_Latest,Public,NA,NA,-30.0362,145.9521,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95512_IDN60801,Brewarrina,BoM,BoM_Latest,Public,NA,NA,-29.9614,146.8651,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94711_IDN60801,Cobar,BoM,BoM_Latest,Public,NA,NA,-31.484,145.8294,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94710_IDN60801,Cobar Airport,BoM,BoM_Latest,Public,NA,NA,-31.5388,145.7964,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94686_IDN60801,Fowlers Gap,BoM,BoM_Latest,Public,NA,NA,-31.0863,141.7008,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94498_IDN60801,Lightning Ridge,BoM,BoM_Latest,Public,NA,NA,-29.431,147.9722,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95485_IDN60801,Tibooburra Airport,BoM,BoM_Latest,Public,NA,NA,-29.4448,142.0567,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
